artist,firstName,gender,itemSession,lastName,length,level,location,sessionId,song,userId
Weezer,Matthew,M,29,Jones,159.55546,paid,"Janesville-Beloit, WI",461,36
Warrior King,Kate,F,31,Harrell,257.20118,paid,"Lansing-East Lansing, MI",633,97
Colbie Caillat,Matthew,M,30,Jones,244.08771,paid,"Janesville-Beloit, WI",461,36
Passion Pit,Layla,F,4,Griffin,174.75873,paid,"Lake Havasu City-Kingman, AZ",407,24
Tilly & The Wall,Layla,F,6,Griffin,169.58649,paid,"Lake Havasu City-Kingman, AZ",407,24
John Mayer,Kate,F,32,Harrell,241.6322,paid,"Lansing-East Lansing, MI",633,97
The Killers,Matthew,M,31,Jones,344.78975,paid,"Janesville-Beloit, WI",461,36
The Morning Benders,Layla,F,7,Griffin,235.20608,paid,"Lake Havasu City-Kingman, AZ",407,24
Bon Iver,Kate,F,33,Harrell,186.122,paid,"Lansing-East Lansing, MI",633,97
Kelly Clarkson,Layla,F,8,Griffin,281.5473,paid,"Lake Havasu City-Kingman, AZ",407,24
Children Of Bodom,Matthew,M,32,Jones,284.96934,paid,"Janesville-Beloit, WI",461,36
The Black Keys,Kate,F,34,Harrell,191.76444,paid,"Lansing-East Lansing, MI",633,97
The Perishers,Kate,F,35,Harrell,234.16118,paid,"Lansing-East Lansing, MI",633,97
Train,Layla,F,9,Griffin,239.93424,paid,"Lake Havasu City-Kingman, AZ",407,24
Barry Manilow,Matthew,M,33,Jones,187.48036,paid,"Janesville-Beloit, WI",461,36
Mary MacGregor,Matthew,M,34,Jones,218.20036,paid,"Janesville-Beloit, WI",461,36
Alex Gaudino Feat. Shena,Layla,F,15,Griffin,174.70649,paid,"Lake Havasu City-Kingman, AZ",407,24
Passion Pit,Layla,F,16,Griffin,174.75873,paid,"Lake Havasu City-Kingman, AZ",407,24
The Academy Is...,Matthew,M,35,Jones,248.45016,paid,"Janesville-Beloit, WI",461,36
No Te Va Gustar,Layla,F,17,Griffin,263.36608,paid,"Lake Havasu City-Kingman, AZ",407,24
Jadakiss,Matthew,M,36,Jones,192.13016,paid,"Janesville-Beloit, WI",461,36
Coldplay,Layla,F,18,Griffin,268.30322,paid,"Lake Havasu City-Kingman, AZ",407,24
Markus KrunegÃÂ¥rd,Matthew,M,37,Jones,185.5473,paid,"Janesville-Beloit, WI",461,36
Expensive Soul,Matthew,M,38,Jones,242.78159,paid,"Janesville-Beloit, WI",461,36
Billy Squier,Layla,F,19,Griffin,282.04363,paid,"Lake Havasu City-Kingman, AZ",407,24
Eminem,Matthew,M,39,Jones,268.5122,paid,"Janesville-Beloit, WI",461,36
Bright Eyes,Layla,F,20,Griffin,190.11873,paid,"Lake Havasu City-Kingman, AZ",407,24
The New Pornographers,Matthew,M,40,Jones,272.71791,paid,"Janesville-Beloit, WI",461,36
Craig David,Layla,F,21,Griffin,255.60771,paid,"Lake Havasu City-Kingman, AZ",407,24
The Strokes,Matthew,M,41,Jones,278.64771,paid,"Janesville-Beloit, WI",461,36
Andrew Bird,Layla,F,22,Griffin,305.81506,paid,"Lake Havasu City-Kingman, AZ",407,24
Against Me!,Chloe,F,0,Cuevas,160.67873,paid,"San Francisco-Oakland-Hayward, CA",648,49
Melendi,Matthew,M,42,Jones,218.22649,paid,"Janesville-Beloit, WI",461,36
Belanova,Layla,F,23,Griffin,205.50485,paid,"Lake Havasu City-Kingman, AZ",407,24
Xavier Rudd,Chloe,F,1,Cuevas,252.00281,paid,"San Francisco-Oakland-Hayward, CA",648,49
Eric Church,Matthew,M,43,Jones,190.64118,paid,"Janesville-Beloit, WI",461,36
Tub Ring,Chloe,F,2,Cuevas,233.69098,paid,"San Francisco-Oakland-Hayward, CA",648,49
Alison Limerick,Matthew,M,44,Jones,416.02567,paid,"Janesville-Beloit, WI",461,36
Godsmack,Chloe,F,3,Cuevas,543.52934,paid,"San Francisco-Oakland-Hayward, CA",648,49
Erin McKeown,Matthew,M,45,Jones,180.1922,paid,"Janesville-Beloit, WI",461,36
El-P,Matthew,M,46,Jones,289.33179,paid,"Janesville-Beloit, WI",461,36
Race Horses,Chloe,F,4,Cuevas,120.73751,paid,"San Francisco-Oakland-Hayward, CA",648,49
Juanes,Chloe,F,5,Cuevas,207.20281,paid,"San Francisco-Oakland-Hayward, CA",648,49
Coldplay,Matthew,M,47,Jones,200.93342,paid,"Janesville-Beloit, WI",461,36
Naast,Chloe,F,6,Cuevas,175.85587,paid,"San Francisco-Oakland-Hayward, CA",648,49
Nickelback,Matthew,M,48,Jones,238.18404,paid,"Janesville-Beloit, WI",461,36
Cartola,Matthew,M,49,Jones,127.242,paid,"Janesville-Beloit, WI",461,36
Cascada,Matthew,M,50,Jones,302.91546,paid,"Janesville-Beloit, WI",461,36
Rihanna,Jayden,M,0,Fox,208.40444,free,"New Orleans-Metairie, LA",665,101
Martin O'Donnell And Michael Salvatori,Matthew,M,51,Jones,185.80853,paid,"Janesville-Beloit, WI",461,36
Lulu,Matthew,M,52,Jones,131.60444,paid,"Janesville-Beloit, WI",461,36
Shinedown,Matthew,M,53,Jones,191.05914,paid,"Janesville-Beloit, WI",461,36
Cage The Elephant,Matthew,M,54,Jones,147.59138,paid,"Janesville-Beloit, WI",461,36
Interpol,Matthew,M,55,Jones,299.72853,paid,"Janesville-Beloit, WI",461,36
Passenger 10,Chloe,F,8,Cuevas,392.75057,paid,"San Francisco-Oakland-Hayward, CA",648,49
Relient K,Chloe,F,9,Cuevas,189.04771,paid,"San Francisco-Oakland-Hayward, CA",648,49
Fonseca,Chloe,F,10,Cuevas,228.57098,paid,"San Francisco-Oakland-Hayward, CA",648,49
Hinder,Chloe,F,11,Cuevas,262.05995,paid,"San Francisco-Oakland-Hayward, CA",648,49
Radney Foster,Kaylee,F,0,Summers,288.96608,free,"Phoenix-Mesa-Scottsdale, AZ",661,8
Tenacious D,Chloe,F,12,Cuevas,37.0673,paid,"San Francisco-Oakland-Hayward, CA",648,49
David Banner / Lil' Flip,Chloe,F,13,Cuevas,258.06322,paid,"San Francisco-Oakland-Hayward, CA",648,49
Battles,Kaylee,F,1,Summers,118.85669,free,"Phoenix-Mesa-Scottsdale, AZ",661,8
Carla Bruni,Chloe,F,14,Cuevas,163.02975,paid,"San Francisco-Oakland-Hayward, CA",648,49
Hootie And The Blowfish,Chloe,F,15,Cuevas,194.58567,paid,"San Francisco-Oakland-Hayward, CA",648,49
La Polla Records,Chloe,F,16,Cuevas,69.98159,paid,"San Francisco-Oakland-Hayward, CA",648,49
Phish,Chloe,F,17,Cuevas,319.29424,paid,"San Francisco-Oakland-Hayward, CA",648,49
Eminem / Nate Dogg,Chloe,F,18,Cuevas,297.9522,paid,"San Francisco-Oakland-Hayward, CA",648,49
Rise Against,Chloe,F,19,Cuevas,167.65342,paid,"San Francisco-Oakland-Hayward, CA",648,49
Jimmy Eat World,Chloe,F,20,Cuevas,166.00771,paid,"San Francisco-Oakland-Hayward, CA",648,49
Josh Rouse,Chloe,F,21,Cuevas,264.25424,paid,"San Francisco-Oakland-Hayward, CA",648,49
The Prodigy,Chloe,F,22,Cuevas,308.4273,paid,"San Francisco-Oakland-Hayward, CA",648,49
Timbaland / Keri Hilson / D.O.E.,Chloe,F,23,Cuevas,179.25179,paid,"San Francisco-Oakland-Hayward, CA",648,49
Yann Tiersen,Chloe,F,24,Cuevas,55.69261,paid,"San Francisco-Oakland-Hayward, CA",648,49
Carolina Chocolate Drops,Chloe,F,25,Cuevas,147.46077,paid,"San Francisco-Oakland-Hayward, CA",648,49
Mpiri,Chloe,F,26,Cuevas,269.92281,paid,"San Francisco-Oakland-Hayward, CA",648,49
Hollywood Undead,Chloe,F,27,Cuevas,174.2624,paid,"San Francisco-Oakland-Hayward, CA",648,49
Eminem,Chloe,F,28,Cuevas,248.58077,paid,"San Francisco-Oakland-Hayward, CA",648,49
Pearl Jam,Chloe,F,29,Cuevas,179.33016,paid,"San Francisco-Oakland-Hayward, CA",648,49
Limp Bizkit,Chloe,F,34,Cuevas,214.5171,paid,"San Francisco-Oakland-Hayward, CA",648,49
Calogero,Chloe,F,35,Cuevas,264.202,paid,"San Francisco-Oakland-Hayward, CA",648,49
HELLYEAH,Chloe,F,36,Cuevas,58.95791,paid,"San Francisco-Oakland-Hayward, CA",648,49
K'Naan,Chloe,F,37,Cuevas,220.49914,paid,"San Francisco-Oakland-Hayward, CA",648,49
Cameo,Sylvie,F,0,Cruz,211.98322,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",577,10
Beastie Boys,Chloe,F,38,Cuevas,172.22485,paid,"San Francisco-Oakland-Hayward, CA",648,49
TrentemÃÂ¸ller,Chloe,F,39,Cuevas,247.562,paid,"San Francisco-Oakland-Hayward, CA",648,49
Eagle Seagull,Chloe,F,40,Cuevas,242.6771,paid,"San Francisco-Oakland-Hayward, CA",648,49
Luke Bryan,Chloe,F,41,Cuevas,175.17669,paid,"San Francisco-Oakland-Hayward, CA",648,49
Steve Ouimette,Chloe,F,42,Cuevas,375.06567,paid,"San Francisco-Oakland-Hayward, CA",648,49
Jill Scott,Chloe,F,43,Cuevas,231.52281,paid,"San Francisco-Oakland-Hayward, CA",648,49
Edward Sharpe & The Magnetic Zeros,Chloe,F,44,Cuevas,306.31138,paid,"San Francisco-Oakland-Hayward, CA",648,49
Muse,Chloe,F,45,Cuevas,346.69669,paid,"San Francisco-Oakland-Hayward, CA",648,49
Usher featuring will.i.am,Chloe,F,46,Cuevas,395.72853,paid,"San Francisco-Oakland-Hayward, CA",648,49
Nine Inch Nails,Chloe,F,47,Cuevas,254.71955,paid,"San Francisco-Oakland-Hayward, CA",648,49
Franz Ferdinand,Chloe,F,48,Cuevas,254.79791,paid,"San Francisco-Oakland-Hayward, CA",648,49
America,Chloe,F,49,Cuevas,223.97342,paid,"San Francisco-Oakland-Hayward, CA",648,49
Built To Spill,Chloe,F,51,Cuevas,357.642,paid,"San Francisco-Oakland-Hayward, CA",648,49
Gorillaz,Chloe,F,52,Cuevas,196.91057,paid,"San Francisco-Oakland-Hayward, CA",648,49
Great Lake Swimmers,Kevin,M,0,Arellano,215.11791,free,"Harrisburg-Carlisle, PA",815,66
Soziedad Alkoholika,Kevin,M,1,Arellano,204.7473,free,"Harrisburg-Carlisle, PA",815,66
Franz Ferdinand,Kevin,M,2,Arellano,172.01587,free,"Harrisburg-Carlisle, PA",815,66
Modest Mouse,Kevin,M,3,Arellano,209.52771,free,"Harrisburg-Carlisle, PA",815,66
Adam Lambert,Kevin,M,4,Arellano,266.44853,free,"Harrisburg-Carlisle, PA",815,66
Parni Valjak,Kevin,M,5,Arellano,259.83955,free,"Harrisburg-Carlisle, PA",815,66
Flaw,Kevin,M,7,Arellano,265.89995,free,"Harrisburg-Carlisle, PA",815,66
Foo Fighters,Kevin,M,8,Arellano,250.14812,free,"Harrisburg-Carlisle, PA",815,66
ÃÂngeles del Infierno,Kevin,M,9,Arellano,267.25832,free,"Harrisburg-Carlisle, PA",815,66
Smash Mouth,Kevin,M,10,Arellano,216.39791,free,"Harrisburg-Carlisle, PA",815,66
BeyoncÃÂ© feat. Jay-Z,Ayla,F,1,Johnson,235.93751,free,"Santa Rosa, CA",839,63
Aaliyah,Ayla,F,2,Johnson,228.28363,free,"Santa Rosa, CA",839,63
Coldplay,Emily,F,1,Benson,268.38159,paid,"Augusta-Richmond County, GA-SC",821,58
Martin Solveig,Emily,F,2,Benson,246.282,paid,"Augusta-Richmond County, GA-SC",821,58
Simple Minds,Ryan,M,0,Smith,240.03873,free,"San Jose-Sunnyvale-Santa Clara, CA",845,26
Guns N' Roses,Ryan,M,1,Smith,284.05506,free,"San Jose-Sunnyvale-Santa Clara, CA",845,26
Erin Bode,Rylan,M,0,George,252.05506,paid,"Birmingham-Hoover, AL",617,16
Blue Oyster Cult,Rylan,M,1,George,322.42893,paid,"Birmingham-Hoover, AL",617,16
Little Boots,Rylan,M,2,George,195.94404,paid,"Birmingham-Hoover, AL",617,16
FM Static,Rylan,M,3,George,218.27873,paid,"Birmingham-Hoover, AL",617,16
Dead Kennedys,Rylan,M,4,George,90.40934,paid,"Birmingham-Hoover, AL",617,16
Jim Jones & Ron Browz featuring Juelz Santana,Rylan,M,5,George,215.97995,paid,"Birmingham-Hoover, AL",617,16
Dr. Dre / Eminem / Alvin Joiner,Rylan,M,6,George,244.21832,paid,"Birmingham-Hoover, AL",617,16
The Cinematic Orchestra,Kevin,M,0,Arellano,373.9424,free,"Harrisburg-Carlisle, PA",850,66
Cradle Of Filth,Kevin,M,1,Arellano,355.94404,free,"Harrisburg-Carlisle, PA",850,66
Disturbed,Cecilia,F,0,Owens,224.86159,free,"Atlanta-Sandy Springs-Roswell, GA",847,6
Viola,Kevin,M,2,Arellano,260.25751,free,"Harrisburg-Carlisle, PA",850,66
Justin Bieber,Cecilia,F,1,Owens,220.89098,free,"Atlanta-Sandy Springs-Roswell, GA",847,6
Dwight Yoakam,Cecilia,F,2,Owens,239.3073,free,"Atlanta-Sandy Springs-Roswell, GA",847,6
Ivy,Anabelle,F,1,Simpson,264.61995,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",791,69
Jill Barber,Ava,F,0,Robinson,199.52281,free,"New Haven-Milford, CT",836,50
Bootsy Collins,Celeste,F,0,Williams,411.42812,free,"Klamath Falls, OR",826,53
Toy-Box,Cienna,F,0,Freeman,197.79873,free,"New York-Newark-Jersey City, NY-NJ-PA",131,56
The Libertines,Noah,M,2,Chavez,203.72853,free,"Ogden-Clearfield, UT",755,94
Beirut,Cienna,F,1,Freeman,142.31465,free,"New York-Newark-Jersey City, NY-NJ-PA",131,56
Amy Winehouse,Noah,M,3,Chavez,154.14812,free,"Ogden-Clearfield, UT",755,94
Slipknot,Jordyn,F,1,Powell,278.59546,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",357,98
The All-American Rejects,Jordyn,F,2,Powell,183.61424,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",357,98
Guns N' Roses,Andrea,F,0,Butler,406.17751,free,"Pensacola-Ferry Pass-Brent, FL",745,90
Harmonia,Tegan,F,0,Levine,655.77751,paid,"Portland-South Portland, ME",848,80
Roky Erickson,Andrea,F,1,Butler,248.0322,free,"Pensacola-Ferry Pass-Brent, FL",745,90
Modest Mouse,Tegan,F,1,Levine,58.90567,paid,"Portland-South Portland, ME",848,80
Velour 100,Tegan,F,2,Levine,202.29179,paid,"Portland-South Portland, ME",848,80
Soundgarden,Tegan,F,3,Levine,290.11546,paid,"Portland-South Portland, ME",848,80
Shinedown,Tegan,F,4,Levine,229.98159,paid,"Portland-South Portland, ME",848,80
Benassi Bros.,Tegan,F,5,Levine,348.60363,paid,"Portland-South Portland, ME",848,80
The Black Keys,Tegan,F,6,Levine,211.01669,paid,"Portland-South Portland, ME",848,80
Taylor Swift,Tegan,F,7,Levine,237.03465,paid,"Portland-South Portland, ME",848,80
Company Flow,Rylan,M,1,George,347.53261,paid,"Birmingham-Hoover, AL",854,16
Belanova,Tegan,F,8,Levine,187.53261,paid,"Portland-South Portland, ME",848,80
Hinder,Tegan,F,9,Levine,262.05995,paid,"Portland-South Portland, ME",848,80
Armin van Buuren,Rylan,M,2,George,425.9522,paid,"Birmingham-Hoover, AL",854,16
Lauryn Hill,Tegan,F,11,Levine,326.53016,paid,"Portland-South Portland, ME",848,80
12 Stones,Rylan,M,3,George,225.98485,paid,"Birmingham-Hoover, AL",854,16
WILL B,Tegan,F,12,Levine,525.26975,paid,"Portland-South Portland, ME",848,80
Mikromusic,Rylan,M,4,George,289.17506,paid,"Birmingham-Hoover, AL",854,16
Kajagoogoo,Rylan,M,5,George,223.55546,paid,"Birmingham-Hoover, AL",854,16
Pearl Jam,Tegan,F,13,Levine,219.32363,paid,"Portland-South Portland, ME",848,80
Marilyn Manson,Rylan,M,6,George,305.76281,paid,"Birmingham-Hoover, AL",854,16
The Darkness,Tegan,F,14,Levine,209.3971,paid,"Portland-South Portland, ME",848,80
Florence + The Machine,Rylan,M,7,George,290.48118,paid,"Birmingham-Hoover, AL",854,16
Rilo Kiley,Tegan,F,15,Levine,205.26975,paid,"Portland-South Portland, ME",848,80
David Banner / Chris Brown / Yung Joc,Tegan,F,16,Levine,224.54812,paid,"Portland-South Portland, ME",848,80
Tracy Nelson,Rylan,M,8,George,272.74404,paid,"Birmingham-Hoover, AL",854,16
Mogwai,Tegan,F,17,Levine,327.23546,paid,"Portland-South Portland, ME",848,80
Peter Tosh,Rylan,M,9,George,790.36036,paid,"Birmingham-Hoover, AL",854,16
Bernard Fanning,Tegan,F,18,Levine,151.09179,paid,"Portland-South Portland, ME",848,80
Origin Unknown,Tegan,F,19,Levine,273.44934,paid,"Portland-South Portland, ME",848,80
Kristofer ÃÂstrÃÂ¶m,Tegan,F,20,Levine,341.26322,paid,"Portland-South Portland, ME",848,80
Kiuas,Rylan,M,10,George,265.24689,paid,"Birmingham-Hoover, AL",854,16
Cage The Elephant,Tegan,F,21,Levine,228.0224,paid,"Portland-South Portland, ME",848,80
Stephen Fretwell,Rylan,M,11,George,215.69261,paid,"Birmingham-Hoover, AL",854,16
Randy Crawford,Tegan,F,22,Levine,270.75873,paid,"Portland-South Portland, ME",848,80
Justice,Rylan,M,12,George,236.12036,paid,"Birmingham-Hoover, AL",854,16
Alliance Ethnik,Tegan,F,23,Levine,252.21179,paid,"Portland-South Portland, ME",848,80
Kaiser Chiefs,Rylan,M,13,George,221.07383,paid,"Birmingham-Hoover, AL",854,16
Krokus,Rylan,M,14,George,254.51057,paid,"Birmingham-Hoover, AL",854,16
Bloodhound Gang,Tegan,F,24,Levine,261.79873,paid,"Portland-South Portland, ME",848,80
Naughty By Nature,Rylan,M,15,George,269.68771,paid,"Birmingham-Hoover, AL",854,16
The Mercury Program,Tegan,F,25,Levine,439.50975,paid,"Portland-South Portland, ME",848,80
Filterfunk,Aiden,M,0,Hess,173.03465,free,"La Crosse-Onalaska, WI-MN",760,86
Genesis,Ryan,M,0,Smith,265.97832,free,"San Jose-Sunnyvale-Santa Clara, CA",853,26
Selena Gomez & The Scene,Aiden,M,1,Hess,172.61669,free,"La Crosse-Onalaska, WI-MN",760,86
Public Image Ltd,Rylan,M,16,George,550.68689,paid,"Birmingham-Hoover, AL",854,16
Johnny Winter,Tegan,F,26,Levine,223.81669,paid,"Portland-South Portland, ME",848,80
Gordon Lightfoot,Rylan,M,17,George,179.9571,paid,"Birmingham-Hoover, AL",854,16
The Courteeners,Ryan,M,1,Smith,225.48853,free,"San Jose-Sunnyvale-Santa Clara, CA",868,26
Daughtry,Tucker,M,0,Garrison,201.63873,free,"Oxnard-Thousand Oaks-Ventura, CA",798,40
Sugarman 3,Avery,F,1,Watkins,177.44934,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Shawn McDonald,Devin,M,0,Larson,358.89587,free,"Tampa-St. Petersburg-Clearwater, FL",765,60
El Cuarteto De Nos,Avery,F,2,Watkins,241.44934,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Chromeo,Avery,F,3,Watkins,274.31138,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Aaliyah,Devin,M,1,Larson,266.50077,free,"Tampa-St. Petersburg-Clearwater, FL",765,60
Rick James,Avery,F,4,Watkins,209.97179,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
John Mayer,Avery,F,5,Watkins,548.88444,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Ticanaf,Samuel,M,1,Gonzalez,2594.87302,free,"Houston-The Woodlands-Sugar Land, TX",748,61
Symphony X,Avery,F,6,Watkins,98.21995,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Cat Stevens,Avery,F,7,Watkins,252.81261,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
The Kills,Avery,F,8,Watkins,203.38893,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
De-Phazz,Avery,F,9,Watkins,177.50159,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Tree63,Avery,F,10,Watkins,137.79546,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Kings Of Leon,Layla,F,5,Griffin,238.8371,paid,"Lake Havasu City-Kingman, AZ",809,24
Kings Of Convenience,Avery,F,11,Watkins,227.44771,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Metallica,Avery,F,12,Watkins,415.16363,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Dimmu Borgir,Layla,F,6,Griffin,385.41016,paid,"Lake Havasu City-Kingman, AZ",809,24
Panda,Layla,F,7,Griffin,120.47628,paid,"Lake Havasu City-Kingman, AZ",809,24
Jackson Do Pandeiro,Avery,F,13,Watkins,157.51791,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Kid Cudi,Celeste,F,0,Williams,227.34322,free,"Klamath Falls, OR",860,53
Kate Voegele,Layla,F,8,Griffin,218.01751,paid,"Lake Havasu City-Kingman, AZ",809,24
Bill Withers,Avery,F,14,Watkins,383.73832,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Matt Redman,Sylvie,F,0,Cruz,303.46404,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",864,10
Stacie Orrico,Celeste,F,1,Williams,225.35791,free,"Klamath Falls, OR",860,53
Shadows Fall,Layla,F,9,Griffin,220.3424,paid,"Lake Havasu City-Kingman, AZ",809,24
The Killers,Avery,F,16,Watkins,246.80444,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Atmosphere,Avery,F,17,Watkins,257.38404,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
La Ley,Emily,F,0,Benson,271.69914,paid,"Augusta-Richmond County, GA-SC",852,58
Jackson C. Frank,Avery,F,18,Watkins,164.04853,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Juno Reactor,Avery,F,19,Watkins,365.40036,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Kid Cudi,Emily,F,1,Benson,220.89098,paid,"Augusta-Richmond County, GA-SC",852,58
Luza,Mohammad,M,0,Rodriguez,76.66893,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Mayday Parade,Emily,F,2,Benson,247.92771,paid,"Augusta-Richmond County, GA-SC",852,58
Tokio Hotel,Mohammad,M,1,Rodriguez,220.3424,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Madonna,Avery,F,20,Watkins,260.75383,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Sneaker Pimps,Emily,F,3,Benson,246.22975,paid,"Augusta-Richmond County, GA-SC",852,58
Dido,Mohammad,M,2,Rodriguez,217.83465,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Static-X,Avery,F,21,Watkins,134.13832,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Golden Smog,Emily,F,4,Benson,222.69342,paid,"Augusta-Richmond County, GA-SC",852,58
504 Boyz,Avery,F,22,Watkins,269.03465,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
The Ruts,Makinley,F,5,Jones,338.96444,free,"Chicago-Naperville-Elgin, IL-IN-WI",732,17
Beanfield,Mohammad,M,3,Rodriguez,366.0273,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Florence + The Machine,Emily,F,5,Benson,219.66322,paid,"Augusta-Richmond County, GA-SC",852,58
Pepper,Avery,F,23,Watkins,235.31057,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Florence + The Machine,Mohammad,M,4,Rodriguez,206.47138,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Coldplay,Emily,F,6,Benson,294.1122,paid,"Augusta-Richmond County, GA-SC",852,58
Coldplay,Avery,F,24,Watkins,228.77995,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Boys Like Girls featuring Taylor Swift,Emily,F,7,Benson,242.83383,paid,"Augusta-Richmond County, GA-SC",852,58
Everclear,Avery,F,25,Watkins,222.61506,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Erasure,Mohammad,M,9,Rodriguez,242.28526,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Two Door Cinema Club,Avery,F,26,Watkins,209.73669,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Serj Tankian,Emily,F,9,Benson,281.46893,paid,"Augusta-Richmond County, GA-SC",852,58
Mamonas Assassinas,Avery,F,27,Watkins,156.682,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Sara Groves,Mohammad,M,12,Rodriguez,287.45098,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Antonio Carlos Jobim,Emily,F,10,Benson,151.77098,paid,"Augusta-Richmond County, GA-SC",852,58
Jorge Drexler,Avery,F,28,Watkins,212.55791,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Antony & The Johnsons,Emily,F,11,Benson,100.51873,paid,"Augusta-Richmond County, GA-SC",852,58
The Fugees,Mohammad,M,13,Rodriguez,281.20771,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Matt Costa,Emily,F,12,Benson,215.17016,paid,"Augusta-Richmond County, GA-SC",852,58
Limp Bizkit,Avery,F,29,Watkins,270.49751,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Florence + The Machine,Emily,F,13,Benson,206.47138,paid,"Augusta-Richmond County, GA-SC",852,58
She & Him,Mohammad,M,14,Rodriguez,134.32118,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
the bird and the bee,Avery,F,30,Watkins,229.32853,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
Lonnie Gordon,Mohammad,M,15,Rodriguez,181.21098,paid,"Sacramento--Roseville--Arden-Arcade, CA",812,88
Five Iron Frenzy,Emily,F,14,Benson,236.09424,paid,"Augusta-Richmond County, GA-SC",852,58
Epidemic,Avery,F,31,Watkins,198.89587,paid,"San Jose-Sunnyvale-Santa Clara, CA",691,30
